"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","FlyPosType","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,,"44.8",,"121",,,,,"16",,"1_1_1","15","[ { ""fLon"" : 118.25795, ""fLat"" : 24.081015 }, { ""fLon"" : 117.18659, ""fLat"" : 23.515062 }, { ""fLon"" : 117.175964, ""fLat"" : 23.532293 }, { ""fLon"" : 117.16565, ""fLat"" : 23.549688 }, { ""fLon"" : 117.15569, ""fLat"" : 23.567242 }, { ""fLon"" : 117.14605, ""fLat"" : 23.584951 }, { ""fLon"" : 117.136765, ""fLat"" : 23.60281 }, { ""fLon"" : 117.1278, ""fLat"" : 23.620813 }, { ""fLon"" : 117.119194, ""fLat"" : 23.638954 }, { ""fLon"" : 117.11093, ""fLat"" : 23.657227 }, { ""fLon"" : 117.10302, ""fLat"" : 23.675627 }, { ""fLon"" : 117.09547, ""fLat"" : 23.694149 }, { ""fLon"" : 117.08825, ""fLat"" : 23.712782 }, { ""fLon"" : 117.0814, ""fLat"" : 23.731525 }, { ""fLon"" : 117.074905, ""fLat"" : 23.750378 }, { ""fLon"" : 117.06877, ""fLat"" : 23.769325 }, { ""fLon"" : 117.06301, ""fLat"" : 23.788364 }, { ""fLon"" : 117.0576, ""fLat"" : 23.80749 }, { ""fLon"" : 117.05256, ""fLat"" : 23.826698 }, { ""fLon"" : 117.04789, ""fLat"" : 23.845976 }, { ""fLon"" : 117.04359, ""fLat"" : 23.86533 }, { ""fLon"" : 117.03965, ""fLat"" : 23.884743 }, { ""fLon"" : 117.03609, ""fLat"" : 23.904211 }, { ""fLon"" : 117.03289, ""fLat"" : 23.92373 }, { ""fLon"" : 117.030075, ""fLat"" : 23.943298 }, { ""fLon"" : 117.027626, ""fLat"" : 23.962904 }, { ""fLon"" : 117.025566, ""fLat"" : 23.98254 }, { ""fLon"" : 117.02387, ""fLat"" : 24.002207 }, { ""fLon"" : 117.022545, ""fLat"" : 24.021893 }, { ""fLon"" : 117.02161, ""fLat"" : 24.041594 }, { ""fLon"" : 117.02104, ""fLat"" : 24.061302 }, { ""fLon"" : 117.02085, ""fLat"" : 24.081013 }, { ""fLon"" : 117.02104, ""fLat"" : 24.100725 }, { ""fLon"" : 117.02161, ""fLat"" : 24.120428 }, { ""fLon"" : 117.022545, ""fLat"" : 24.140112 }, { ""fLon"" : 117.02387, ""fLat"" : 24.159779 }, { ""fLon"" : 117.025566, ""fLat"" : 24.179413 }, { ""fLon"" : 117.027626, ""fLat"" : 24.19902 }, { ""fLon"" : 117.030075, ""fLat"" : 24.218586 }, { ""fLon"" : 117.03289, ""fLat"" : 24.238108 }, { ""fLon"" : 117.03609, ""fLat"" : 24.257576 }, { ""fLon"" : 117.03965, ""fLat"" : 24.276989 }, { ""fLon"" : 117.04359, ""fLat"" : 24.296339 }, { ""fLon"" : 117.04789, ""fLat"" : 24.315624 }, { ""fLon"" : 117.05256, ""fLat"" : 24.334827 }, { ""fLon"" : 117.0576, ""fLat"" : 24.353958 }, { ""fLon"" : 117.06301, ""fLat"" : 24.373 }, { ""fLon"" : 117.06877, ""fLat"" : 24.39195 }, { ""fLon"" : 117.074905, ""fLat"" : 24.410807 }, { ""fLon"" : 117.0814, ""fLat"" : 24.429552 }, { ""fLon"" : 117.08825, ""fLat"" : 24.448195 }, { ""fLon"" : 117.09547, ""fLat"" : 24.466719 }, { ""fLon"" : 117.10302, ""fLat"" : 24.485125 }, { ""fLon"" : 117.11093, ""fLat"" : 24.50341 }, { ""fLon"" : 117.119194, ""fLat"" : 24.521559 }, { ""fLon"" : 117.1278, ""fLat"" : 24.539572 }, { ""fLon"" : 117.136765, ""fLat"" : 24.55744 }, { ""fLon"" : 117.14605, ""fLat"" : 24.575167 }, { ""fLon"" : 117.15569, ""fLat"" : 24.592737 }, { ""fLon"" : 117.16565, ""fLat"" : 24.61015 }, { ""fLon"" : 117.175964, ""fLat"" : 24.627398 }, { ""fLon"" : 117.18659, ""fLat"" : 24.644484 }, { ""fLon"" : 117.19756, ""fLat"" : 24.66139 }, { ""fLon"" : 117.20883, ""fLat"" : 24.67812 }, { ""fLon"" : 117.22043, ""fLat"" : 24.694666 }, { ""fLon"" : 117.23235, ""fLat"" : 24.711021 }, { ""fLon"" : 117.24458, ""fLat"" : 24.727186 }, { ""fLon"" : 117.257126, ""fLat"" : 24.743149 }, { ""fLon"" : 117.269966, ""fLat"" : 24.758911 }, { ""fLon"" : 117.283104, ""fLat"" : 24.774466 }, { ""fLon"" : 117.29655, ""fLat"" : 24.789808 }, { ""fLon"" : 117.31027, ""fLat"" : 24.804934 }, { ""fLon"" : 117.3243, ""fLat"" : 24.819834 }, { ""fLon"" : 117.33861, ""fLat"" : 24.834509 }, { ""fLon"" : 117.353195, ""fLat"" : 24.848955 }, { ""fLon"" : 117.36806, ""fLat"" : 24.863167 }, { ""fLon"" : 117.383194, ""fLat"" : 24.877138 }, { ""fLon"" : 117.39859, ""fLat"" : 24.890867 }, { ""fLon"" : 117.41426, ""fLat"" : 24.904348 }, { ""fLon"" : 117.430176, ""fLat"" : 24.917578 }, { ""fLon"" : 117.44634, ""fLat"" : 24.93055 }, { ""fLon"" : 117.46277, ""fLat"" : 24.943266 }, { ""fLon"" : 117.479416, ""fLat"" : 24.95572 }, { ""fLon"" : 117.496315, ""fLat"" : 24.967903 }, { ""fLon"" : 117.51346, ""fLat"" : 24.979818 }, { ""fLon"" : 117.53081, ""fLat"" : 24.991459 }, { ""fLon"" : 117.548386, ""fLat"" : 25.002825 }, { ""fLon"" : 117.56618, ""fLat"" : 25.013906 }, { ""fLon"" : 117.58418, ""fLat"" : 25.024706 }, { ""fLon"" : 117.6024, ""fLat"" : 25.03522 }, { ""fLon"" : 117.620804, ""fLat"" : 25.045437 }, { ""fLon"" : 117.639404, ""fLat"" : 25.055367 }, { ""fLon"" : 117.6582, ""fLat"" : 25.064997 }, { ""fLon"" : 117.67718, ""fLat"" : 25.074327 }, { ""fLon"" : 117.69632, ""fLat"" : 25.083357 }, { ""fLon"" : 117.715645, ""fLat"" : 25.092085 }, { ""fLon"" : 117.73514, ""fLat"" : 25.1005 }, { ""fLon"" : 117.75478, ""fLat"" : 25.108612 }, { ""fLon"" : 117.774574, ""fLat"" : 25.116402 }, { ""fLon"" : 117.794525, ""fLat"" : 25.123884 }, { ""fLon"" : 117.81461, ""fLat"" : 25.13105 }, { ""fLon"" : 117.83485, ""fLat"" : 25.137896 }, { ""fLon"" : 117.8552, ""fLat"" : 25.14442 }, { ""fLon"" : 117.87568, ""fLat"" : 25.150625 }, { ""fLon"" : 117.89626, ""fLat"" : 25.1565 }, { ""fLon"" : 117.91698, ""fLat"" : 25.16205 }, { ""fLon"" : 117.93777, ""fLat"" : 25.16727 }, { ""fLon"" : 117.958664, ""fLat"" : 25.172167 }, { ""fLon"" : 117.979675, ""fLat"" : 25.176725 }, { ""fLon"" : 118.000755, ""fLat"" : 25.180954 }, { ""fLon"" : 118.0219, ""fLat"" : 25.184849 }, { ""fLon"" : 118.043144, ""fLat"" : 25.188412 }, { ""fLon"" : 118.06444, ""fLat"" : 25.191637 }, { ""fLon"" : 118.08578, ""fLat"" : 25.194525 }, { ""fLon"" : 118.10719, ""fLat"" : 25.197073 }, { ""fLon"" : 118.12864, ""fLat"" : 25.199286 }, { ""fLon"" : 118.15014, ""fLat"" : 25.201157 }, { ""fLon"" : 118.17165, ""fLat"" : 25.202692 }, { ""fLon"" : 118.193214, ""fLat"" : 25.203882 }, { ""fLon"" : 118.21478, ""fLat"" : 25.204733 }, { ""fLon"" : 118.23637, ""fLat"" : 25.205246 } ]"
"Enum_ATT_2","test-B","plane","299.80817","945.2408","24.082262","118.25559",,"-45.572514","7.8966556","240.5336",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.980291","117.708145","Enum_Cruise",,,"300","48","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"46.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.25559, ""fLat"" : 24.082262, ""fHeight"" : 945.2408, ""fSpeed"" : 240.5336, ""DetectError"" : 69.13511 } ]","7",,"1_1_1",,
,,,,,,,,,,,"46.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.702415, ""fLat"" : 23.978977, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 69.13511 } ]","16",,"1_1_1",,
,,,,,,,,,,,"46.4",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.702415, ""fLat"" : 23.978977 }, { ""fLon"" : 118.0434, ""fLat"" : 25.060888 }, { ""fLon"" : 118.06411, ""fLat"" : 25.055334 }, { ""fLon"" : 118.084694, ""fLat"" : 25.04945 }, { ""fLon"" : 118.10519, ""fLat"" : 25.043245 }, { ""fLon"" : 118.12553, ""fLat"" : 25.036715 }, { ""fLon"" : 118.14576, ""fLat"" : 25.029865 }, { ""fLon"" : 118.165855, ""fLat"" : 25.022694 }, { ""fLon"" : 118.1858, ""fLat"" : 25.015205 }, { ""fLon"" : 118.20559, ""fLat"" : 25.007404 }, { ""fLon"" : 118.225235, ""fLat"" : 24.999289 }, { ""fLon"" : 118.24473, ""fLat"" : 24.990864 }, { ""fLon"" : 118.26405, ""fLat"" : 24.982134 }, { ""fLon"" : 118.283195, ""fLat"" : 24.973097 }, { ""fLon"" : 118.302185, ""fLat"" : 24.963755 }, { ""fLon"" : 118.32097, ""fLat"" : 24.954115 }, { ""fLon"" : 118.33957, ""fLat"" : 24.94418 }, { ""fLon"" : 118.35799, ""fLat"" : 24.933952 }, { ""fLon"" : 118.3762, ""fLat"" : 24.923431 }, { ""fLon"" : 118.394196, ""fLat"" : 24.912622 }, { ""fLon"" : 118.411995, ""fLat"" : 24.901531 }, { ""fLon"" : 118.429565, ""fLat"" : 24.89016 }, { ""fLon"" : 118.44693, ""fLat"" : 24.878508 }, { ""fLon"" : 118.46406, ""fLat"" : 24.866585 }, { ""fLon"" : 118.48096, ""fLat"" : 24.854387 }, { ""fLon"" : 118.497604, ""fLat"" : 24.841927 }, { ""fLon"" : 118.51403, ""fLat"" : 24.8292 }, { ""fLon"" : 118.530205, ""fLat"" : 24.816216 }, { ""fLon"" : 118.54611, ""fLat"" : 24.802975 }, { ""fLon"" : 118.56178, ""fLat"" : 24.789484 }, { ""fLon"" : 118.57718, ""fLat"" : 24.775743 }, { ""fLon"" : 118.592316, ""fLat"" : 24.761759 }, { ""fLon"" : 118.60718, ""fLat"" : 24.747538 }, { ""fLon"" : 118.621765, ""fLat"" : 24.733082 }, { ""fLon"" : 118.63607, ""fLat"" : 24.718391 }, { ""fLon"" : 118.6501, ""fLat"" : 24.703476 }, { ""fLon"" : 118.663826, ""fLat"" : 24.688341 }, { ""fLon"" : 118.67727, ""fLat"" : 24.672985 }, { ""fLon"" : 118.69041, ""fLat"" : 24.65742 }, { ""fLon"" : 118.703255, ""fLat"" : 24.641644 }, { ""fLon"" : 118.71579, ""fLat"" : 24.625668 }, { ""fLon"" : 118.72802, ""fLat"" : 24.609493 }, { ""fLon"" : 118.739944, ""fLat"" : 24.59312 }, { ""fLon"" : 118.75154, ""fLat"" : 24.576561 }, { ""fLon"" : 118.76281, ""fLat"" : 24.559816 }, { ""fLon"" : 118.77378, ""fLat"" : 24.542898 }, { ""fLon"" : 118.78441, ""fLat"" : 24.525803 }, { ""fLon"" : 118.79472, ""fLat"" : 24.508537 }, { ""fLon"" : 118.80468, ""fLat"" : 24.49111 }, { ""fLon"" : 118.81432, ""fLat"" : 24.473524 }, { ""fLon"" : 118.823616, ""fLat"" : 24.455786 }, { ""fLon"" : 118.83257, ""fLat"" : 24.437902 }, { ""fLon"" : 118.84118, ""fLat"" : 24.41987 }, { ""fLon"" : 118.84944, ""fLat"" : 24.401709 }, { ""fLon"" : 118.85735, ""fLat"" : 24.383413 }, { ""fLon"" : 118.86491, ""fLat"" : 24.36499 }, { ""fLon"" : 118.87212, ""fLat"" : 24.34645 }, { ""fLon"" : 118.878975, ""fLat"" : 24.327795 }, { ""fLon"" : 118.88547, ""fLat"" : 24.309029 }, { ""fLon"" : 118.8916, ""fLat"" : 24.290161 }, { ""fLon"" : 118.89736, ""fLat"" : 24.271196 }, { ""fLon"" : 118.90277, ""fLat"" : 24.252136 }, { ""fLon"" : 118.907814, ""fLat"" : 24.232996 }, { ""fLon"" : 118.91248, ""fLat"" : 24.213774 }, { ""fLon"" : 118.91679, ""fLat"" : 24.194473 }, { ""fLon"" : 118.92072, ""fLat"" : 24.17511 }, { ""fLon"" : 118.924286, ""fLat"" : 24.15568 }, { ""fLon"" : 118.92748, ""fLat"" : 24.13619 }, { ""fLon"" : 118.9303, ""fLat"" : 24.116657 }, { ""fLon"" : 118.93275, ""fLat"" : 24.097075 }, { ""fLon"" : 118.93481, ""fLat"" : 24.077456 }, { ""fLon"" : 118.9365, ""fLat"" : 24.057802 }, { ""fLon"" : 118.93783, ""fLat"" : 24.03812 }, { ""fLon"" : 118.93877, ""fLat"" : 24.01842 }, { ""fLon"" : 118.93933, ""fLat"" : 23.998703 }, { ""fLon"" : 118.93952, ""fLat"" : 23.978977 }, { ""fLon"" : 118.93933, ""fLat"" : 23.95925 }, { ""fLon"" : 118.93877, ""fLat"" : 23.939524 }, { ""fLon"" : 118.93783, ""fLat"" : 23.919807 }, { ""fLon"" : 118.9365, ""fLat"" : 23.900106 }, { ""fLon"" : 118.93481, ""fLat"" : 23.880426 }, { ""fLon"" : 118.93275, ""fLat"" : 23.860773 }, { ""fLon"" : 118.9303, ""fLat"" : 23.84115 }, { ""fLon"" : 118.92748, ""fLat"" : 23.821571 }, { ""fLon"" : 118.924286, ""fLat"" : 23.802034 }, { ""fLon"" : 118.92072, ""fLat"" : 23.782547 }, { ""fLon"" : 118.91679, ""fLat"" : 23.76312 }, { ""fLon"" : 118.91248, ""fLat"" : 23.743753 }, { ""fLon"" : 118.907814, ""fLat"" : 23.72446 }, { ""fLon"" : 118.90277, ""fLat"" : 23.705238 }, { ""fLon"" : 118.89736, ""fLat"" : 23.686094 }, { ""fLon"" : 118.8916, ""fLat"" : 23.667042 }, { ""fLon"" : 118.88547, ""fLat"" : 23.648079 }, { ""fLon"" : 118.878975, ""fLat"" : 23.629213 }, { ""fLon"" : 118.87212, ""fLat"" : 23.610453 }, { ""fLon"" : 118.86491, ""fLat"" : 23.591805 }, { ""fLon"" : 118.85735, ""fLat"" : 23.57327 }, { ""fLon"" : 118.84944, ""fLat"" : 23.554855 }, { ""fLon"" : 118.84118, ""fLat"" : 23.53657 }, { ""fLon"" : 118.83257, ""fLat"" : 23.518412 }, { ""fLon"" : 118.823616, ""fLat"" : 23.500399 }, { ""fLon"" : 118.81432, ""fLat"" : 23.482527 }, { ""fLon"" : 118.80468, ""fLat"" : 23.4648 }, { ""fLon"" : 118.79472, ""fLat"" : 23.447231 }, { ""fLon"" : 118.78441, ""fLat"" : 23.429823 }, { ""fLon"" : 118.77378, ""fLat"" : 23.412579 }, { ""fLon"" : 118.76281, ""fLat"" : 23.395506 }, { ""fLon"" : 118.75154, ""fLat"" : 23.37861 }, { ""fLon"" : 118.739944, ""fLat"" : 23.361895 }, { ""fLon"" : 118.72802, ""fLat"" : 23.345364 }, { ""fLon"" : 118.71579, ""fLat"" : 23.329025 }, { ""fLon"" : 118.703255, ""fLat"" : 23.312885 }, { ""fLon"" : 118.69041, ""fLat"" : 23.296942 }, { ""fLon"" : 118.67727, ""fLat"" : 23.28121 }, { ""fLon"" : 118.663826, ""fLat"" : 23.265688 }, { ""fLon"" : 118.6501, ""fLat"" : 23.250381 }, { ""fLon"" : 118.63607, ""fLat"" : 23.235296 }, { ""fLon"" : 118.621765, ""fLat"" : 23.220436 }, { ""fLon"" : 118.60718, ""fLat"" : 23.205805 }, { ""fLon"" : 118.592316, ""fLat"" : 23.19141 }, { ""fLon"" : 118.57718, ""fLat"" : 23.177254 } ]"
,,,,,,,,,,,"46.4",,"121",,,,,"16",,"1_1_1","15","[ { ""fLon"" : 118.25559, ""fLat"" : 24.082262 }, { ""fLon"" : 117.18423, ""fLat"" : 23.51631 }, { ""fLon"" : 117.1736, ""fLat"" : 23.533545 }, { ""fLon"" : 117.16329, ""fLat"" : 23.55094 }, { ""fLon"" : 117.15333, ""fLat"" : 23.568495 }, { ""fLon"" : 117.143684, ""fLat"" : 23.586205 }, { ""fLon"" : 117.1344, ""fLat"" : 23.604063 }, { ""fLon"" : 117.125435, ""fLat"" : 23.622066 }, { ""fLon"" : 117.11683, ""fLat"" : 23.640203 }, { ""fLon"" : 117.10857, ""fLat"" : 23.658476 }, { ""fLon"" : 117.100655, ""fLat"" : 23.676878 }, { ""fLon"" : 117.0931, ""fLat"" : 23.695396 }, { ""fLon"" : 117.08589, ""fLat"" : 23.714035 }, { ""fLon"" : 117.07903, ""fLat"" : 23.732777 }, { ""fLon"" : 117.07254, ""fLat"" : 23.751625 }, { ""fLon"" : 117.06641, ""fLat"" : 23.770573 }, { ""fLon"" : 117.060646, ""fLat"" : 23.789612 }, { ""fLon"" : 117.05524, ""fLat"" : 23.80874 }, { ""fLon"" : 117.05019, ""fLat"" : 23.827948 }, { ""fLon"" : 117.045525, ""fLat"" : 23.847225 }, { ""fLon"" : 117.04122, ""fLat"" : 23.866577 }, { ""fLon"" : 117.037285, ""fLat"" : 23.885988 }, { ""fLon"" : 117.03372, ""fLat"" : 23.905458 }, { ""fLon"" : 117.030525, ""fLat"" : 23.92498 }, { ""fLon"" : 117.02771, ""fLat"" : 23.944546 }, { ""fLon"" : 117.02526, ""fLat"" : 23.964151 }, { ""fLon"" : 117.0232, ""fLat"" : 23.98379 }, { ""fLon"" : 117.02151, ""fLat"" : 24.003452 }, { ""fLon"" : 117.02018, ""fLat"" : 24.02314 }, { ""fLon"" : 117.01924, ""fLat"" : 24.042837 }, { ""fLon"" : 117.01868, ""fLat"" : 24.062548 }, { ""fLon"" : 117.018486, ""fLat"" : 24.082262 }, { ""fLon"" : 117.01868, ""fLat"" : 24.10197 }, { ""fLon"" : 117.01924, ""fLat"" : 24.121672 }, { ""fLon"" : 117.02018, ""fLat"" : 24.141357 }, { ""fLon"" : 117.02151, ""fLat"" : 24.161024 }, { ""fLon"" : 117.0232, ""fLat"" : 24.180658 }, { ""fLon"" : 117.02526, ""fLat"" : 24.200264 }, { ""fLon"" : 117.02771, ""fLat"" : 24.219828 }, { ""fLon"" : 117.030525, ""fLat"" : 24.239351 }, { ""fLon"" : 117.03372, ""fLat"" : 24.25882 }, { ""fLon"" : 117.037285, ""fLat"" : 24.278234 }, { ""fLon"" : 117.04122, ""fLat"" : 24.297585 }, { ""fLon"" : 117.045525, ""fLat"" : 24.316866 }, { ""fLon"" : 117.05019, ""fLat"" : 24.336071 }, { ""fLon"" : 117.05524, ""fLat"" : 24.355202 }, { ""fLon"" : 117.060646, ""fLat"" : 24.374245 }, { ""fLon"" : 117.06641, ""fLat"" : 24.393194 }, { ""fLon"" : 117.07254, ""fLat"" : 24.412046 }, { ""fLon"" : 117.07903, ""fLat"" : 24.430798 }, { ""fLon"" : 117.08589, ""fLat"" : 24.44944 }, { ""fLon"" : 117.0931, ""fLat"" : 24.46796 }, { ""fLon"" : 117.100655, ""fLat"" : 24.486368 }, { ""fLon"" : 117.10857, ""fLat"" : 24.504652 }, { ""fLon"" : 117.11683, ""fLat"" : 24.522799 }, { ""fLon"" : 117.125435, ""fLat"" : 24.540812 }, { ""fLon"" : 117.1344, ""fLat"" : 24.558683 }, { ""fLon"" : 117.143684, ""fLat"" : 24.576406 }, { ""fLon"" : 117.15333, ""fLat"" : 24.593979 }, { ""fLon"" : 117.16329, ""fLat"" : 24.611391 }, { ""fLon"" : 117.1736, ""fLat"" : 24.62864 }, { ""fLon"" : 117.18423, ""fLat"" : 24.645723 }, { ""fLon"" : 117.19518, ""fLat"" : 24.66263 }, { ""fLon"" : 117.20647, ""fLat"" : 24.67936 }, { ""fLon"" : 117.21807, ""fLat"" : 24.695904 }, { ""fLon"" : 117.229996, ""fLat"" : 24.71226 }, { ""fLon"" : 117.24222, ""fLat"" : 24.728424 }, { ""fLon"" : 117.25476, ""fLat"" : 24.744387 }, { ""fLon"" : 117.2676, ""fLat"" : 24.760149 }, { ""fLon"" : 117.28074, ""fLat"" : 24.775705 }, { ""fLon"" : 117.29418, ""fLat"" : 24.791048 }, { ""fLon"" : 117.307915, ""fLat"" : 24.806171 }, { ""fLon"" : 117.32194, ""fLat"" : 24.821072 }, { ""fLon"" : 117.33624, ""fLat"" : 24.835749 }, { ""fLon"" : 117.35083, ""fLat"" : 24.850193 }, { ""fLon"" : 117.36569, ""fLat"" : 24.864405 }, { ""fLon"" : 117.38083, ""fLat"" : 24.878376 }, { ""fLon"" : 117.396225, ""fLat"" : 24.892105 }, { ""fLon"" : 117.411896, ""fLat"" : 24.905586 }, { ""fLon"" : 117.42781, ""fLat"" : 24.918816 }, { ""fLon"" : 117.443985, ""fLat"" : 24.93179 }, { ""fLon"" : 117.4604, ""fLat"" : 24.944504 }, { ""fLon"" : 117.47705, ""fLat"" : 24.956959 }, { ""fLon"" : 117.49395, ""fLat"" : 24.969141 }, { ""fLon"" : 117.511086, ""fLat"" : 24.981056 }, { ""fLon"" : 117.52844, ""fLat"" : 24.992695 }, { ""fLon"" : 117.54601, ""fLat"" : 25.00406 }, { ""fLon"" : 117.56381, ""fLat"" : 25.015142 }, { ""fLon"" : 117.58182, ""fLat"" : 25.025944 }, { ""fLon"" : 117.60002, ""fLat"" : 25.036455 }, { ""fLon"" : 117.61844, ""fLat"" : 25.046675 }, { ""fLon"" : 117.63703, ""fLat"" : 25.0566 }, { ""fLon"" : 117.65583, ""fLat"" : 25.066233 }, { ""fLon"" : 117.67481, ""fLat"" : 25.075565 }, { ""fLon"" : 117.693954, ""fLat"" : 25.084593 }, { ""fLon"" : 117.71328, ""fLat"" : 25.093319 }, { ""fLon"" : 117.73278, ""fLat"" : 25.10174 }, { ""fLon"" : 117.75242, ""fLat"" : 25.109844 }, { ""fLon"" : 117.77222, ""fLat"" : 25.117641 }, { ""fLon"" : 117.79216, ""fLat"" : 25.12512 }, { ""fLon"" : 117.812256, ""fLat"" : 25.132286 }, { ""fLon"" : 117.83248, ""fLat"" : 25.139132 }, { ""fLon"" : 117.85282, ""fLat"" : 25.145655 }, { ""fLon"" : 117.8733, ""fLat"" : 25.151855 }, { ""fLon"" : 117.8939, ""fLat"" : 25.157734 }, { ""fLon"" : 117.91461, ""fLat"" : 25.163282 }, { ""fLon"" : 117.9354, ""fLat"" : 25.168507 }, { ""fLon"" : 117.9563, ""fLat"" : 25.173399 }, { ""fLon"" : 117.97731, ""fLat"" : 25.177963 }, { ""fLon"" : 117.99839, ""fLat"" : 25.18219 }, { ""fLon"" : 118.01954, ""fLat"" : 25.186085 }, { ""fLon"" : 118.040764, ""fLat"" : 25.189644 }, { ""fLon"" : 118.06206, ""fLat"" : 25.192871 }, { ""fLon"" : 118.08341, ""fLat"" : 25.195759 }, { ""fLon"" : 118.10483, ""fLat"" : 25.198309 }, { ""fLon"" : 118.126274, ""fLat"" : 25.20052 }, { ""fLon"" : 118.147766, ""fLat"" : 25.202393 }, { ""fLon"" : 118.1693, ""fLat"" : 25.203926 }, { ""fLon"" : 118.19085, ""fLat"" : 25.205118 }, { ""fLon"" : 118.21242, ""fLat"" : 25.205969 }, { ""fLon"" : 118.234, ""fLat"" : 25.206482 } ]"
"Enum_ATT_2","test-B","plane","299.83432","671.3793","24.083487","118.253296",,"-46.934666","8.626067","241.20714",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.981604","117.713875","Enum_Cruise",,,"300","49.6","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"48",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.253296, ""fLat"" : 24.083487, ""fHeight"" : 671.3793, ""fSpeed"" : 241.20714, ""DetectError"" : 68.86762 } ]","7",,"1_1_1",,
,,,,,,,,,,,"48",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.708145, ""fLat"" : 23.980291, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 68.86762 } ]","16",,"1_1_1",,
